date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:10:41	40879/40879	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2015:54:55%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_basic_document	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit86f8.html	(from https://www.w3schools.com/html/html_basic.asp)
22:10:41	40990/40990	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2015:43:36%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_basic_headings	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryiteebd.html	(from https://www.w3schools.com/html/html_basic.asp)
22:10:42	40888/40888	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2017:27:05%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_basic_paragraphs	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryitb3f8.html	(from https://www.w3schools.com/html/html_basic.asp)
22:10:42	40944/40944	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2017:42:51%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_basic_link	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit6dd1.html	(from https://www.w3schools.com/html/html_basic.asp)
22:10:43	40963/40963	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2017:29:13%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_basic_img	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryita61a.html	(from https://www.w3schools.com/html/html_basic.asp)
22:10:43	40926/40926	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:07:23%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_button_basic	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryitc136.html	(from https://www.w3schools.com/html/html_basic.asp)
22:10:43	41022/41022	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2015:32:53%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_lists_intro	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit02f9.html	(from https://www.w3schools.com/html/html_basic.asp)
22:10:44	40871/40871	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:09:47%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_elements	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit3b68.html	(from https://www.w3schools.com/html/html_elements.asp)
22:10:44	40868/40868	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2017:34:38%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_no_endtag	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit0fab.html	(from https://www.w3schools.com/html/html_elements.asp)
22:10:45	40872/40872	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2018:19:34%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_elements_br	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit070a.html	(from https://www.w3schools.com/html/html_elements.asp)
22:10:45	41010/41010	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2018:59:43%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_attributes_link	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit9089.html	(from https://www.w3schools.com/html/html_attributes.asp)
22:10:46	41029/41029	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2018:49:18%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_attributes_img_src	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit3511.html	(from https://www.w3schools.com/html/html_attributes.asp)
22:10:46	41006/41006	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2017:51:06%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_attributes_img	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit2a16.html	(from https://www.w3schools.com/html/html_attributes.asp)
22:10:46	41072/41072	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2014:52:32%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_attributes_alt	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit0248.html	(from https://www.w3schools.com/html/html_attributes.asp)
22:10:47	40999/40999	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2015:41:20%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_attributes_alt_error	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryitc66c.html	(from https://www.w3schools.com/html/html_attributes.asp)
22:10:47	40989/40989	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2015:26:03%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_attributes_style	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryitace5.html	(from https://www.w3schools.com/html/html_attributes.asp)
22:10:48	40983/40983	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:27:48%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_attributes_title	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryitf524.html	(from https://www.w3schools.com/html/html_attributes.asp)
22:10:48	40881/40881	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2015:47:48%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_attributes_noquotes	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit37e4.html	(from https://www.w3schools.com/html/html_attributes.asp)
22:10:48	42112/42112	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:37:38%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_attributes_withquotes	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit98e5.html	(from https://www.w3schools.com/html/html_attributes.asp)
22:10:49	41099/41099	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2017:47:51%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_attributes_error	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit7640.html	(from https://www.w3schools.com/html/html_attributes.asp)
22:10:49	41184/41184	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2019:04:25%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_attributes_single_double	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryitb3cb.html	(from https://www.w3schools.com/html/html_attributes.asp)
22:10:50	40936/40936	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2014:34:08%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_headings	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryitbe80.html	(from https://www.w3schools.com/html/html_headings.asp)
22:10:50	40968/40968	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2014:14:51%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_headings_size	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit83bb.html	(from https://www.w3schools.com/html/html_headings.asp)
22:10:50	41012/41012	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2012:54:08%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_headings_hr	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit47e8.html	(from https://www.w3schools.com/html/html_headings.asp)
22:10:51	40997/40997	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2015:19:07%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_headings_head	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit34a5.html	(from https://www.w3schools.com/html/html_headings.asp)
22:10:52	92583/92583	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:10:25%20GMT	https://www.w3schools.com/html/exercise.asp?filename=exercise_html_headings1	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/exercise6937.html	(from https://www.w3schools.com/html/html_headings.asp)
22:10:52	40906/40906	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2018:29:35%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_paragraphs1	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryitf9c9.html	(from https://www.w3schools.com/html/html_paragraphs.asp)
22:10:52	41219/41219	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2015:45:37%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_paragraphs2	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit7f09.html	(from https://www.w3schools.com/html/html_paragraphs.asp)
22:10:52	40942/40942	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2019:52:15%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_paragraphs0	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit3815.html	(from https://www.w3schools.com/html/html_paragraphs.asp)
22:10:53	40869/40869	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2015:26:08%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_paragraphs	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit7d53.html	(from https://www.w3schools.com/html/html_paragraphs.asp)
22:10:53	41023/41023	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2017:53:24%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_poem	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit36b9.html	(from https://www.w3schools.com/html/html_paragraphs.asp)
22:10:54	41035/41035	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2018:01:19%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_pre	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryitb8e5.html	(from https://www.w3schools.com/html/html_paragraphs.asp)
22:10:54	91215/91215	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:10:29%20GMT	https://www.w3schools.com/html/exercise.asp?filename=exercise_html_paragraphs1	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/exerciseff3a.html	(from https://www.w3schools.com/html/html_paragraphs.asp)
22:10:54	40955/40955	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2015:17:28%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_styles_intro	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryitbed5.html	(from https://www.w3schools.com/html/html_styles.asp)
22:10:55	42152/42152	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2015:48:12%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_styles_background-color	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit0aac.html	(from https://www.w3schools.com/html/html_styles.asp)
22:10:56	40916/40916	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2019:05:27%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_styles_color	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit9990.html	(from https://www.w3schools.com/html/html_styles.asp)
22:10:56	40941/40941	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2014:14:26%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_styles_font-family	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit114d.html	(from https://www.w3schools.com/html/html_styles.asp)
22:10:56	40929/40929	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2014:12:37%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_styles_font-size	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit3d6d.html	(from https://www.w3schools.com/html/html_styles.asp)
22:10:58	42161/42161	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2018:11:15%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_styles_text-align	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryitb09f.html	(from https://www.w3schools.com/html/html_styles.asp)
22:10:58	91243/91243	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:10:33%20GMT	https://www.w3schools.com/html/exercise.asp?filename=exercise_html_styles1	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/exercisee6ea.html	(from https://www.w3schools.com/html/html_styles.asp)
22:10:58	40956/40956	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:30:44%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_formatting_intro	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryitd88c.html	(from https://www.w3schools.com/html/html_formatting.asp)
22:10:59	40885/40885	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2017:56:16%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_formatting_b	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit82ae.html	(from https://www.w3schools.com/html/html_formatting.asp)
22:10:59	40902/40902	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2013:54:41%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_formatting_strong	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit2a85.html	(from https://www.w3schools.com/html/html_formatting.asp)
22:11:00	40887/40887	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2019:19:13%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_formatting_i	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit4646.html	(from https://www.w3schools.com/html/html_formatting.asp)
22:11:00	40894/40894	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2018:41:04%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_formatting_em	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit7dea.html	(from https://www.w3schools.com/html/html_formatting.asp)
22:11:00	42098/42098	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2017:06:57%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_formatting_small	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryited1c.html	(from https://www.w3schools.com/html/html_formatting.asp)
22:11:01	40869/40869	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:45:44%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_formatting_mark	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit16b4.html	(from https://www.w3schools.com/html/html_formatting.asp)
22:11:01	40933/40933	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2014:32:05%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_formatting_del	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryitf9e6.html	(from https://www.w3schools.com/html/html_formatting.asp)
22:11:02	40926/40926	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2017:46:00%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_formatting_ins	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit9844.html	(from https://www.w3schools.com/html/html_formatting.asp)
22:11:02	40867/40867	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2015:15:40%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_formatting_sub	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit78e9.html	(from https://www.w3schools.com/html/html_formatting.asp)
22:11:02	40869/40869	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2017:00:37%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_formatting_sup	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit7b21.html	(from https://www.w3schools.com/html/html_formatting.asp)
22:11:03	91291/91291	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:10:38%20GMT	https://www.w3schools.com/html/exercise.asp?filename=exercise_html_formatting1	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/exercisece34.html	(from https://www.w3schools.com/html/html_formatting.asp)
22:11:03	41182/41182	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2013:00:33%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_formatting_intro2	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit81b5.html	(from https://www.w3schools.com/html/html_quotation_elements.asp)
